AGRMNT_ID,AGRMNT_DLY_BAL_STRT_DTTM,AGRMNT_LDGR_BAL_AMT,AGRMNT_BAL_CURY_CD
AGR000384,2026-04-16,187777.52,EUR
AGR000384,2026-04-23,190210.47,EUR
AGR000384,2026-04-30,189796.47,EUR
AGR000384,2026-05-07,192110.78,EUR
AGR000384,2026-05-14,195127.37,EUR
AGR000384,2026-05-21,194825.85,EUR
AGR000384,2026-05-28,197393.69,EUR
AGR000384,2026-06-04,199906.72,EUR
AGR000384,2026-06-11,201583.61,EUR
AGR000384,2026-06-18,203469.83,EUR
AGR000384,2026-06-25,201693.15,EUR
AGR000385,2022-06-30,104908.67,EUR
AGR000385,2022-07-07,97125.92,EUR
AGR000385,2022-07-14,95647.66,EUR
AGR000385,2022-07-21,99515.81,EUR
AGR000385,2022-07-28,99587.71,EUR
AGR000385,2022-08-04,97823.02,EUR
AGR000385,2022-08-11,99490.59,EUR
AGR000385,2022-08-18,104861.01,EUR
AGR000385,2022-08-25,96689.25,EUR
AGR000385,2022-09-01,96165.95,EUR
AGR000385,2022-09-08,96262.3,EUR
AGR000385,2022-09-15,105109.49,EUR
AGR000385,2022-09-22,111141.6,EUR
AGR000385,2022-09-29,104238.98,EUR
AGR000385,2022-10-06,110938.07,EUR
AGR000385,2022-10-13,110184.29,EUR
AGR000385,2022-10-20,102137.04,EUR
AGR000385,2022-10-27,95420.8,EUR
AGR000385,2022-11-03,102247.26,EUR
AGR000385,2022-11-10,104519.96,EUR
AGR000385,2022-11-17,99604.77,EUR
AGR000385,2022-11-24,107519.5,EUR
AGR000385,2022-12-01,111068.72,EUR
AGR000385,2022-12-08,109788.45,EUR
AGR000385,2022-12-15,111283.44,EUR
AGR000385,2022-12-22,106898.9,EUR
AGR000385,2022-12-29,116894.5,EUR
AGR000385,2023-01-05,110963.22,EUR
AGR000385,2023-01-12,104521.37,EUR
AGR000385,2023-01-19,105494.77,EUR
AGR000385,2023-01-26,119898.69,EUR
AGR000385,2023-02-02,112869.89,EUR
AGR000385,2023-02-09,116946.19,EUR
AGR000385,2023-02-16,117295.14,EUR
AGR000385,2023-02-23,119292.28,EUR
AGR000385,2023-03-02,125002.58,EUR
AGR000385,2023-03-09,121575.42,EUR
AGR000385,2023-03-16,120287.1,EUR
AGR000385,2023-03-23,116840.36,EUR
AGR000385,2023-03-30,123848.69,EUR
AGR000385,2023-04-06,130209.92,EUR
AGR000385,2023-04-13,124589.63,EUR
AGR000385,2023-04-20,126494.38,EUR
AGR000385,2023-04-27,131738.0,EUR
AGR000385,2023-05-04,123786.81,EUR
AGR000385,2023-05-11,130727.55,EUR
AGR000385,2023-05-18,130401.86,EUR
AGR000385,2023-05-25,128134.56,EUR
AGR000385,2023-06-01,135118.33,EUR
AGR000385,2023-06-08,140772.45,EUR
AGR000385,2023-06-15,133929.23,EUR
AGR000385,2023-06-22,137534.43,EUR
AGR000385,2023-06-29,140938.0,EUR
AGR000385,2023-07-06,130035.86,EUR
AGR000385,2023-07-13,132841.75,EUR
AGR000385,2023-07-20,130781.03,EUR
AGR000385,2023-07-27,136425.91,EUR
AGR000385,2023-08-03,132149.42,EUR
AGR000385,2023-08-10,132762.64,EUR
AGR000385,2023-08-17,130085.8,EUR
AGR000385,2023-08-24,126907.28,EUR
AGR000385,2023-08-31,115967.05,EUR
AGR000385,2023-09-07,121294.52,EUR
AGR000385,2023-09-14,127097.76,EUR
AGR000385,2023-09-21,127458.08,EUR
AGR000385,2023-09-28,129311.2,EUR
AGR000385,2023-10-05,125642.88,EUR
AGR000385,2023-10-12,131017.29,EUR
AGR000385,2023-10-19,132249.88,EUR
AGR000385,2023-10-26,132561.69,EUR
AGR000385,2023-11-02,139918.43,EUR
AGR000385,2023-11-09,133412.73,EUR
AGR000385,2023-11-16,123702.93,EUR
AGR000385,2023-11-23,125926.38,EUR
AGR000385,2023-11-30,124882.64,EUR
AGR000385,2023-12-07,119207.01,EUR
AGR000385,2023-12-14,120067.14,EUR
AGR000385,2023-12-21,121883.91,EUR
AGR000385,2023-12-28,126280.16,EUR
AGR000385,2024-01-04,120765.38,EUR
AGR000385,2024-01-11,118719.18,EUR
AGR000385,2024-01-18,120214.81,EUR
AGR000385,2024-01-25,125757.16,EUR
AGR000385,2024-02-01,130306.81,EUR
AGR000385,2024-02-08,127842.4,EUR
AGR000385,2024-02-15,130438.46,EUR
AGR000385,2024-02-22,127835.47,EUR
AGR000385,2024-02-29,125772.06,EUR
AGR000385,2024-03-07,124213.46,EUR
AGR000385,2024-03-14,121000.76,EUR
AGR000385,2024-03-21,124675.16,EUR
AGR000385,2024-03-28,129329.37,EUR
AGR000385,2024-04-04,127327.64,EUR
AGR000385,2024-04-11,128196.74,EUR
AGR000385,2024-04-18,126274.18,EUR
AGR000385,2024-04-25,121587.71,EUR
AGR000385,2024-05-02,116134.32,EUR
AGR000385,2024-05-09,124875.83,EUR
AGR000385,2024-05-16,121156.27,EUR
AGR000385,2024-05-23,124331.94,EUR
AGR000385,2024-05-30,126282.68,EUR
AGR000385,2024-06-06,120326.72,EUR
AGR000385,2024-06-13,122446.87,EUR
AGR000385,2024-06-20,123922.96,EUR
AGR000385,2024-06-27,123802.48,EUR
AGR000385,2024-07-04,121623.3,EUR
AGR000385,2024-07-11,121609.81,EUR
AGR000385,2024-07-18,123974.28,EUR
AGR000385,2024-07-25,119668.61,EUR
AGR000385,2024-08-01,126854.27,EUR
AGR000385,2024-08-08,130290.02,EUR
AGR000385,2024-08-15,118262.71,EUR
AGR000385,2024-08-22,117141.94,EUR
AGR000385,2024-08-29,127789.93,EUR
AGR000385,2024-09-05,129577.51,EUR
AGR000385,2024-09-12,125953.21,EUR
AGR000385,2024-09-19,129151.51,EUR
AGR000385,2024-09-26,118560.76,EUR
AGR000385,2024-10-03,119905.18,EUR
AGR000385,2024-10-10,117397.86,EUR
AGR000385,2024-10-17,117612.29,EUR
AGR000385,2024-10-24,110961.54,EUR
AGR000385,2024-10-31,108809.44,EUR
AGR000385,2024-11-07,95751.84,EUR
AGR000385,2024-11-14,92657.76,EUR
AGR000385,2024-11-21,93263.52,EUR
AGR000385,2024-11-28,98832.45,EUR
AGR000385,2024-12-05,111154.15,EUR
AGR000385,2024-12-12,107059.14,EUR
AGR000385,2024-12-19,109587.75,EUR
AGR000385,2024-12-26,107908.02,EUR
AGR000385,2025-01-02,106412.23,EUR
AGR000385,2025-01-09,106856.54,EUR
AGR000385,2025-01-16,106063.3,EUR
AGR000385,2025-01-23,115399.97,EUR
AGR000385,2025-01-30,113908.08,EUR
AGR000385,2025-02-06,108190.02,EUR
AGR000385,2025-02-13,109107.77,EUR
AGR000385,2025-02-20,103737.68,EUR
AGR000385,2025-02-27,101893.38,EUR
AGR000385,2025-03-06,107192.34,EUR
AGR000385,2025-03-13,105951.41,EUR
AGR000385,2025-03-20,108553.48,EUR
AGR000385,2025-03-27,107506.34,EUR
AGR000385,2025-04-03,108811.46,EUR
AGR000385,2025-04-10,105329.6,EUR
AGR000385,2025-04-17,109386.45,EUR
AGR000385,2025-04-24,102797.32,EUR
AGR000385,2025-05-01,98793.54,EUR
AGR000385,2025-05-08,99200.42,EUR
AGR000385,2025-05-15,103323.67,EUR
AGR000385,2025-05-22,104381.19,EUR
AGR000385,2025-05-29,106943.75,EUR
AGR000385,2025-06-05,100851.8,EUR
AGR000385,2025-06-12,99270.75,EUR
AGR000385,2025-06-19,100463.65,EUR
AGR000385,2025-06-26,100743.15,EUR
AGR000385,2025-07-03,95335.61,EUR
AGR000385,2025-07-10,91119.98,EUR
AGR000385,2025-07-17,90462.58,EUR
AGR000385,2025-07-24,94195.58,EUR
AGR000385,2025-07-31,104696.59,EUR
AGR000385,2025-08-07,99244.59,EUR
AGR000385,2025-08-14,99496.8,EUR
AGR000385,2025-08-21,94400.02,EUR
AGR000385,2025-08-28,94279.16,EUR
AGR000385,2025-09-04,92353.48,EUR
AGR000385,2025-09-11,94395.02,EUR
AGR000385,2025-09-18,84455.02,EUR
AGR000385,2025-09-25,82793.31,EUR
AGR000385,2025-10-02,83335.99,EUR
AGR000385,2025-10-09,84359.59,EUR
AGR000385,2025-10-16,86000.51,EUR
AGR000385,2025-10-23,86791.58,EUR
AGR000385,2025-10-30,93076.47,EUR
AGR000385,2025-11-06,99725.93,EUR
AGR000385,2025-11-13,98680.22,EUR
AGR000385,2025-11-20,96077.58,EUR
AGR000385,2025-11-27,97081.0,EUR
AGR000385,2025-12-04,101119.56,EUR
AGR000385,2025-12-11,101326.88,EUR
AGR000385,2025-12-18,95883.5,EUR
AGR000385,2025-12-25,100680.06,EUR
AGR000385,2026-01-01,102655.19,EUR
AGR000385,2026-01-08,111449.15,EUR
AGR000385,2026-01-15,107710.71,EUR
AGR000385,2026-01-22,108899.25,EUR
AGR000385,2026-01-29,111062.99,EUR
AGR000385,2026-02-05,109944.99,EUR
AGR000385,2026-02-12,105207.15,EUR
AGR000385,2026-02-19,106613.38,EUR
AGR000385,2026-02-26,104465.01,EUR
AGR000385,2026-03-05,104603.86,EUR
AGR000385,2026-03-12,104810.83,EUR
AGR000385,2026-03-19,99522.69,EUR
AGR000385,2026-03-26,97351.73,EUR
AGR000385,2026-04-02,95306.42,EUR
AGR000385,2026-04-09,95642.01,EUR
AGR000385,2026-04-16,98016.91,EUR
AGR000385,2026-04-23,99623.47,EUR
AGR000385,2026-04-30,103980.16,EUR
AGR000385,2026-05-07,104763.02,EUR
AGR000385,2026-05-14,114750.76,EUR
AGR000385,2026-05-21,116702.41,EUR
AGR000385,2026-05-28,110035.26,EUR
AGR000385,2026-06-04,108096.8,EUR
AGR000385,2026-06-11,124066.11,EUR
AGR000385,2026-06-18,117365.64,EUR
AGR000385,2026-06-25,119757.1,EUR
AGR000386,2022-06-30,372451.36,EUR
AGR000386,2022-07-07,372577.36,EUR
AGR000386,2022-07-14,366753.24,EUR
AGR000386,2022-07-21,366409.98,EUR
AGR000386,2022-07-28,367820.38,EUR
AGR000386,2022-08-04,369715.51,EUR
AGR000386,2022-08-11,374521.28,EUR
AGR000386,2022-08-18,367334.53,EUR
AGR000386,2022-08-25,371122.69,EUR
AGR000386,2022-09-01,369781.0,EUR
AGR000386,2022-09-08,370547.24,EUR
AGR000386,2022-09-15,373841.49,EUR
AGR000386,2022-09-22,371076.88,EUR
AGR000386,2022-09-29,369726.93,EUR
AGR000386,2022-10-06,371884.3,EUR
AGR000386,2022-10-13,369755.94,EUR
AGR000386,2022-10-20,371052.03,EUR
AGR000386,2022-10-27,367127.0,EUR
AGR000386,2022-11-03,371640.14,EUR
AGR000386,2022-11-10,374507.57,EUR
AGR000386,2022-11-17,371712.67,EUR
AGR000386,2022-11-24,375832.5,EUR
AGR000386,2022-12-01,377483.37,EUR
AGR000386,2022-12-08,373946.08,EUR
AGR000386,2022-12-15,376575.38,EUR
AGR000386,2022-12-22,379321.25,EUR
AGR000386,2022-12-29,373369.45,EUR
AGR000386,2023-01-05,364351.95,EUR
AGR000386,2023-01-12,362931.16,EUR
AGR000386,2023-01-19,360305.82,EUR
AGR000386,2023-01-26,362645.63,EUR
AGR000386,2023-02-02,360280.57,EUR
AGR000386,2023-02-09,358161.33,EUR
AGR000386,2023-02-16,364704.95,EUR
AGR000386,2023-02-23,369352.26,EUR
AGR000386,2023-03-02,363782.12,EUR
AGR000386,2023-03-09,368753.85,EUR
AGR000386,2023-03-16,374601.06,EUR
AGR000386,2023-03-23,374149.02,EUR
AGR000386,2023-03-30,372758.15,EUR
AGR000386,2023-04-06,365785.75,EUR
AGR000386,2023-04-13,360945.4,EUR
AGR000386,2023-04-20,360619.97,EUR
AGR000386,2023-04-27,358997.69,EUR
AGR000386,2023-05-04,357841.78,EUR
AGR000386,2023-05-11,359197.81,EUR
AGR000386,2023-05-18,365653.71,EUR
AGR000386,2023-05-25,363576.01,EUR
AGR000386,2023-06-01,361516.5,EUR
AGR000386,2023-06-08,361112.83,EUR
AGR000386,2023-06-15,360246.33,EUR
AGR000386,2023-06-22,366429.83,EUR
AGR000386,2023-06-29,365790.31,EUR
AGR000386,2023-07-06,369200.74,EUR
AGR000386,2023-07-13,378838.25,EUR
AGR000386,2023-07-20,385502.49,EUR
AGR000386,2023-07-27,384887.17,EUR
AGR000386,2023-08-03,383176.07,EUR
AGR000386,2023-08-10,379596.98,EUR
AGR000386,2023-08-17,380076.18,EUR
AGR000386,2023-08-24,374165.41,EUR
AGR000386,2023-08-31,382628.07,EUR
AGR000386,2023-09-07,380626.43,EUR
AGR000386,2023-09-14,380859.89,EUR
AGR000386,2023-09-21,381983.37,EUR
AGR000386,2023-09-28,377490.02,EUR
AGR000386,2023-10-05,381356.27,EUR
AGR000386,2023-10-12,383251.8,EUR
AGR000386,2023-10-19,382294.75,EUR
AGR000386,2023-10-26,383842.78,EUR
AGR000386,2023-11-02,383618.86,EUR
AGR000386,2023-11-09,383662.16,EUR
AGR000386,2023-11-16,381191.91,EUR
AGR000386,2023-11-23,381749.04,EUR
AGR000386,2023-11-30,383453.84,EUR
AGR000386,2023-12-07,380389.73,EUR
AGR000386,2023-12-14,381580.99,EUR
AGR000386,2023-12-21,374325.31,EUR
AGR000386,2023-12-28,379071.45,EUR
AGR000386,2024-01-04,374530.29,EUR
AGR000386,2024-01-11,368169.47,EUR
AGR000386,2024-01-18,366421.59,EUR
AGR000386,2024-01-25,367359.57,EUR
AGR000386,2024-02-01,366376.99,EUR
AGR000386,2024-02-08,369468.2,EUR
AGR000386,2024-02-15,368706.22,EUR
AGR000386,2024-02-22,368096.08,EUR
AGR000386,2024-02-29,367745.04,EUR
AGR000386,2024-03-07,374186.86,EUR
AGR000386,2024-03-14,372815.03,EUR
AGR000386,2024-03-21,382376.55,EUR
AGR000386,2024-03-28,390174.79,EUR
AGR000386,2024-04-04,385771.27,EUR
AGR000386,2024-04-11,389578.22,EUR
AGR000386,2024-04-18,387413.72,EUR
AGR000386,2024-04-25,388224.21,EUR
AGR000386,2024-05-02,382254.7,EUR
AGR000386,2024-05-09,382173.3,EUR
AGR000386,2024-05-16,393086.2,EUR
AGR000386,2024-05-23,390294.99,EUR
AGR000386,2024-05-30,393552.47,EUR
AGR000386,2024-06-06,394414.5,EUR
AGR000386,2024-06-13,392699.85,EUR
AGR000386,2024-06-20,397857.33,EUR
AGR000386,2024-06-27,396422.08,EUR
AGR000386,2024-07-04,396665.4,EUR
AGR000386,2024-07-11,398004.36,EUR
AGR000386,2024-07-18,403257.43,EUR
AGR000386,2024-07-25,402090.41,EUR
AGR000386,2024-08-01,411584.9,EUR
AGR000386,2024-08-08,404616.87,EUR
AGR000386,2024-08-15,402591.93,EUR
AGR000386,2024-08-22,407971.6,EUR
AGR000386,2024-08-29,406055.38,EUR
AGR000386,2024-09-05,407154.84,EUR
AGR000386,2024-09-12,403633.79,EUR
AGR000386,2024-09-19,398296.44,EUR
AGR000386,2024-09-26,396627.22,EUR
AGR000386,2024-10-03,400010.7,EUR
AGR000386,2024-10-10,397984.57,EUR
AGR000386,2024-10-17,398012.82,EUR
AGR000386,2024-10-24,396401.99,EUR
AGR000386,2024-10-31,399485.77,EUR
AGR000386,2024-11-07,393470.96,EUR
AGR000386,2024-11-14,393409.37,EUR
AGR000386,2024-11-21,392417.45,EUR
AGR000386,2024-11-28,389224.89,EUR
AGR000386,2024-12-05,394336.39,EUR
AGR000386,2024-12-12,387876.48,EUR
AGR000386,2024-12-19,389657.45,EUR
AGR000386,2024-12-26,391803.21,EUR
AGR000386,2025-01-02,390640.37,EUR
AGR000386,2025-01-09,398618.37,EUR
AGR000386,2025-01-16,400721.2,EUR
AGR000386,2025-01-23,398230.73,EUR
AGR000386,2025-01-30,401061.29,EUR
AGR000386,2025-02-06,399554.81,EUR
AGR000386,2025-02-13,398319.82,EUR
AGR000386,2025-02-20,403190.58,EUR
AGR000386,2025-02-27,405764.52,EUR
AGR000386,2025-03-06,410513.43,EUR
AGR000386,2025-03-13,400712.65,EUR
AGR000386,2025-03-20,402535.85,EUR
AGR000386,2025-03-27,409057.53,EUR
AGR000386,2025-04-03,404891.3,EUR
AGR000386,2025-04-10,406007.29,EUR
AGR000386,2025-04-17,405524.71,EUR
AGR000386,2025-04-24,408874.32,EUR
AGR000386,2025-05-01,407084.78,EUR
AGR000386,2025-05-08,410761.36,EUR
AGR000386,2025-05-15,410024.79,EUR
AGR000386,2025-05-22,421620.8,EUR
AGR000386,2025-05-29,423623.63,EUR
AGR000386,2025-06-05,433797.18,EUR
AGR000386,2025-06-12,437099.07,EUR
AGR000386,2025-06-19,435935.51,EUR
AGR000386,2025-06-26,436612.28,EUR
AGR000386,2025-07-03,438802.09,EUR
AGR000386,2025-07-10,429230.69,EUR
AGR000386,2025-07-17,433849.38,EUR
AGR000386,2025-07-24,435077.94,EUR
AGR000386,2025-07-31,437948.45,EUR
AGR000386,2025-08-07,441156.1,EUR
AGR000386,2025-08-14,435948.13,EUR
AGR000386,2025-08-21,436823.34,EUR
AGR000386,2025-08-28,437347.71,EUR
AGR000386,2025-09-04,432395.42,EUR
AGR000386,2025-09-11,439155.98,EUR
AGR000386,2025-09-18,447870.55,EUR
AGR000386,2025-09-25,446633.69,EUR
AGR000386,2025-10-02,449405.09,EUR
AGR000386,2025-10-09,449624.72,EUR
AGR000386,2025-10-16,448479.82,EUR
AGR000386,2025-10-23,446943.88,EUR
AGR000386,2025-10-30,441765.38,EUR
AGR000386,2025-11-06,443819.31,EUR
AGR000386,2025-11-13,441431.66,EUR
AGR000386,2025-11-20,444510.36,EUR
AGR000386,2025-11-27,442939.2,EUR
AGR000386,2025-12-04,438128.1,EUR
AGR000386,2025-12-11,435499.27,EUR
AGR000386,2025-12-18,437409.32,EUR
AGR000386,2025-12-25,436240.41,EUR
AGR000386,2026-01-01,432540.48,EUR
AGR000386,2026-01-08,439819.47,EUR
AGR000386,2026-01-15,434166.42,EUR
AGR000386,2026-01-22,440140.02,EUR
AGR000386,2026-01-29,445417.55,EUR
AGR000386,2026-02-05,449680.18,EUR
AGR000386,2026-02-12,453438.96,EUR
AGR000386,2026-02-19,450266.46,EUR
AGR000386,2026-02-26,448104.03,EUR
AGR000386,2026-03-05,457047.7,EUR
AGR000386,2026-03-12,462212.06,EUR
AGR000386,2026-03-19,464873.38,EUR
AGR000386,2026-03-26,462585.0,EUR
AGR000386,2026-04-02,458846.87,EUR
AGR000386,2026-04-09,453879.08,EUR
AGR000386,2026-04-16,451091.85,EUR
AGR000386,2026-04-23,450250.64,EUR
AGR000386,2026-04-30,451377.18,EUR
AGR000386,2026-05-07,457187.69,EUR
AGR000386,2026-05-14,467347.22,EUR
AGR000386,2026-05-21,474780.46,EUR
AGR000386,2026-05-28,469193.6,EUR
AGR000386,2026-06-04,466041.06,EUR
AGR000386,2026-06-11,461998.03,EUR
AGR000386,2026-06-18,467486.98,EUR
AGR000386,2026-06-25,471622.78,EUR
AGR000387,2022-06-30,358513.6,EUR
AGR000387,2022-07-07,358216.87,EUR
AGR000387,2022-07-14,360141.12,EUR
AGR000387,2022-07-21,359840.17,EUR
AGR000387,2022-07-28,361735.19,EUR
AGR000387,2022-08-04,361519.61,EUR
AGR000387,2022-08-11,366287.04,EUR
AGR000387,2022-08-18,371430.98,EUR
AGR000387,2022-08-25,371166.91,EUR
AGR000387,2022-09-01,379347.68,EUR
AGR000387,2022-09-08,380594.25,EUR
AGR000387,2022-09-15,382672.61,EUR
AGR000387,2022-09-22,388652.15,EUR
AGR000387,2022-09-29,396998.09,EUR
AGR000387,2022-10-06,402166.28,EUR
AGR000387,2022-10-13,403988.48,EUR
AGR000387,2022-10-20,402959.26,EUR
AGR000387,2022-10-27,404730.74,EUR
AGR000387,2022-11-03,407655.59,EUR
AGR000387,2022-11-10,409858.13,EUR
AGR000387,2022-11-17,409425.61,EUR
AGR000387,2022-11-24,406821.65,EUR
AGR000387,2022-12-01,408126.44,EUR
AGR000387,2022-12-08,405891.81,EUR
AGR000387,2022-12-15,399493.73,EUR
AGR000387,2022-12-22,396336.83,EUR
AGR000387,2022-12-29,394920.26,EUR
AGR000387,2023-01-05,392150.07,EUR
AGR000387,2023-01-12,393318.06,EUR
AGR000387,2023-01-19,388644.7,EUR
AGR000387,2023-01-26,384435.72,EUR
AGR000387,2023-02-02,389518.57,EUR
AGR000387,2023-02-09,393389.36,EUR
AGR000387,2023-02-16,394822.79,EUR
AGR000387,2023-02-23,400570.67,EUR
AGR000387,2023-03-02,397927.26,EUR
AGR000387,2023-03-09,401064.38,EUR
AGR000387,2023-03-16,400484.92,EUR
AGR000387,2023-03-23,406620.05,EUR
AGR000387,2023-03-30,407732.74,EUR
AGR000387,2023-04-06,404304.49,EUR
AGR000387,2023-04-13,409977.89,EUR
AGR000387,2023-04-20,408508.44,EUR
AGR000387,2023-04-27,403848.64,EUR
AGR000387,2023-05-04,410146.8,EUR
AGR000387,2023-05-11,412911.81,EUR
AGR000387,2023-05-18,409484.41,EUR
AGR000387,2023-05-25,409199.32,EUR
AGR000387,2023-06-01,408796.01,EUR
AGR000387,2023-06-08,405280.14,EUR
AGR000387,2023-06-15,401939.64,EUR
AGR000387,2023-06-22,401674.6,EUR
AGR000387,2023-06-29,405756.79,EUR
AGR000387,2023-07-06,409275.85,EUR
AGR000387,2023-07-13,407160.03,EUR
AGR000387,2023-07-20,410684.92,EUR
AGR000387,2023-07-27,416940.37,EUR
AGR000387,2023-08-03,413497.71,EUR
AGR000387,2023-08-10,416668.96,EUR
AGR000387,2023-08-17,416865.56,EUR
AGR000387,2023-08-24,415864.01,EUR
AGR000387,2023-08-31,416065.22,EUR
AGR000387,2023-09-07,419577.79,EUR
AGR000387,2023-09-14,414418.46,EUR
AGR000387,2023-09-21,414557.19,EUR
AGR000387,2023-09-28,413173.69,EUR
AGR000387,2023-10-05,413393.89,EUR
AGR000387,2023-10-12,412761.97,EUR
AGR000387,2023-10-19,409793.47,EUR
AGR000387,2023-10-26,417652.06,EUR
AGR000387,2023-11-02,406854.83,EUR
AGR000387,2023-11-09,409306.45,EUR
AGR000387,2023-11-16,411805.77,EUR
AGR000387,2023-11-23,412260.78,EUR
AGR000387,2023-11-30,413538.91,EUR
AGR000387,2023-12-07,416301.66,EUR
AGR000387,2023-12-14,414245.27,EUR
AGR000387,2023-12-21,412864.55,EUR
AGR000387,2023-12-28,411695.42,EUR
AGR000387,2024-01-04,413798.09,EUR
AGR000387,2024-01-11,416064.93,EUR
AGR000387,2024-01-18,411839.7,EUR
AGR000387,2024-01-25,411737.21,EUR
AGR000387,2024-02-01,409371.96,EUR
AGR000387,2024-02-08,405700.89,EUR
AGR000387,2024-02-15,403950.25,EUR
AGR000387,2024-02-22,399601.66,EUR
AGR000387,2024-02-29,392564.56,EUR
AGR000387,2024-03-07,393062.69,EUR
AGR000387,2024-03-14,396931.3,EUR
AGR000387,2024-03-21,395879.17,EUR
AGR000387,2024-03-28,399701.3,EUR
AGR000387,2024-04-04,402954.27,EUR
AGR000387,2024-04-11,399620.91,EUR
AGR000387,2024-04-18,396489.74,EUR
AGR000387,2024-04-25,390969.24,EUR
AGR000387,2024-05-02,392053.71,EUR
AGR000387,2024-05-09,394209.19,EUR
AGR000387,2024-05-16,394340.99,EUR
AGR000387,2024-05-23,391436.68,EUR
AGR000387,2024-05-30,391262.67,EUR
AGR000387,2024-06-06,394108.69,EUR
AGR000387,2024-06-13,396570.31,EUR
AGR000387,2024-06-20,398736.9,EUR
AGR000387,2024-06-27,400116.17,EUR
AGR000387,2024-07-04,404819.79,EUR
AGR000387,2024-07-11,400979.87,EUR
AGR000387,2024-07-18,398663.8,EUR
AGR000387,2024-07-25,395044.41,EUR
AGR000387,2024-08-01,393544.27,EUR
AGR000387,2024-08-08,399407.3,EUR
AGR000387,2024-08-15,396473.13,EUR
AGR000387,2024-08-22,393629.72,EUR
AGR000387,2024-08-29,387015.91,EUR
AGR000387,2024-09-05,389562.83,EUR
AGR000387,2024-09-12,389498.4,EUR
AGR000387,2024-09-19,394974.14,EUR
AGR000387,2024-09-26,400552.16,EUR
AGR000387,2024-10-03,396132.29,EUR
AGR000387,2024-10-10,395896.19,EUR
AGR000387,2024-10-17,400959.44,EUR
AGR000387,2024-10-24,398047.2,EUR
AGR000387,2024-10-31,401992.51,EUR
AGR000387,2024-11-07,392027.45,EUR
AGR000387,2024-11-14,391824.78,EUR
AGR000387,2024-11-21,389398.18,EUR
AGR000387,2024-11-28,393567.66,EUR
AGR000387,2024-12-05,392105.93,EUR
AGR000387,2024-12-12,395347.03,EUR
AGR000387,2024-12-19,397445.94,EUR
AGR000387,2024-12-26,394476.1,EUR
AGR000387,2025-01-02,398010.86,EUR
AGR000387,2025-01-09,400207.6,EUR
AGR000387,2025-01-16,394196.69,EUR
AGR000387,2025-01-23,396289.17,EUR
AGR000387,2025-01-30,394451.51,EUR
AGR000387,2025-02-06,396322.26,EUR
AGR000387,2025-02-13,397360.38,EUR
AGR000387,2025-02-20,401413.14,EUR
AGR000387,2025-02-27,405255.97,EUR
AGR000387,2025-03-06,402116.63,EUR
AGR000387,2025-03-13,400077.94,EUR
AGR000387,2025-03-20,399103.37,EUR
AGR000387,2025-03-27,403395.45,EUR
AGR000387,2025-04-03,401803.09,EUR
AGR000387,2025-04-10,403126.77,EUR
AGR000387,2025-04-17,406805.79,EUR
AGR000387,2025-04-24,407027.9,EUR
AGR000387,2025-05-01,414104.19,EUR
AGR000387,2025-05-08,411883.99,EUR
AGR000387,2025-05-15,414126.71,EUR
AGR000387,2025-05-22,415784.28,EUR
AGR000387,2025-05-29,416328.81,EUR
AGR000387,2025-06-05,407461.51,EUR
AGR000387,2025-06-12,406355.34,EUR
AGR000387,2025-06-19,399287.98,EUR
AGR000387,2025-06-26,397316.78,EUR
AGR000387,2025-07-03,397025.29,EUR
AGR000387,2025-07-10,406174.25,EUR
AGR000387,2025-07-17,409245.62,EUR
AGR000387,2025-07-24,405033.31,EUR
AGR000387,2025-07-31,405846.11,EUR
AGR000387,2025-08-07,407558.59,EUR
AGR000387,2025-08-14,407969.45,EUR
AGR000387,2025-08-21,408044.8,EUR
AGR000387,2025-08-28,405782.56,EUR
AGR000387,2025-09-04,407247.26,EUR
AGR000387,2025-09-11,408311.65,EUR
AGR000387,2025-09-18,411086.19,EUR
AGR000387,2025-09-25,414536.57,EUR
AGR000387,2025-10-02,417880.76,EUR
AGR000387,2025-10-09,418328.82,EUR
AGR000387,2025-10-16,417651.13,EUR
AGR000387,2025-10-23,420748.14,EUR
AGR000387,2025-10-30,417289.85,EUR
AGR000387,2025-11-06,406971.37,EUR
AGR000387,2025-11-13,399900.17,EUR
AGR000387,2025-11-20,392404.75,EUR
AGR000387,2025-11-27,394611.38,EUR
AGR000387,2025-12-04,395134.75,EUR
AGR000387,2025-12-11,398246.2,EUR
AGR000387,2025-12-18,400307.32,EUR
AGR000387,2025-12-25,404461.76,EUR
AGR000387,2026-01-01,409033.34,EUR
AGR000387,2026-01-08,412899.9,EUR
AGR000387,2026-01-15,416890.87,EUR
AGR000387,2026-01-22,423720.5,EUR
AGR000387,2026-01-29,432542.6,EUR
AGR000387,2026-02-05,432865.86,EUR
AGR000387,2026-02-12,439517.67,EUR
AGR000387,2026-02-19,436955.21,EUR
AGR000387,2026-02-26,434647.76,EUR
AGR000387,2026-03-05,441854.91,EUR
AGR000387,2026-03-12,442304.84,EUR
AGR000387,2026-03-19,434937.57,EUR
AGR000387,2026-03-26,429725.37,EUR
AGR000387,2026-04-02,426403.71,EUR
AGR000387,2026-04-09,421393.64,EUR
AGR000387,2026-04-16,423651.3,EUR
AGR000387,2026-04-23,419994.01,EUR
AGR000387,2026-04-30,418819.74,EUR
AGR000387,2026-05-07,416276.68,EUR
AGR000387,2026-05-14,410593.09,EUR
AGR000387,2026-05-21,405186.09,EUR
